导出时间: 2026-04-14 20:36:34

==== points ====
store_id	store_name	lng	lat
393706	394104	117.27	40.65	116.254645	39.907011	119.349368
393706	394105	117.27	40.65	116.324587	39.907034	115.138995
393706	394110	117.27	40.65	116.272624	40.041426	108.275139
393706	394112	117.27	40.65	116.304557	39.984216	110.365005
393706	394118	117.27	40.65	116.352338	39.993645	106.671069
393706	394122	117.27	40.65	116.311429	40.040443	105.798417
393706	394123	117.27	40.65	116.299361	40.052996	105.697639
393706	394142	117.27	40.65	116.325085	39.967721	110.340612
393706	394150	117.27	40.65	116.307285	40.055996	104.964342
393706	394196	117.27	40.65	116.305218	39.927543	114.671755
393706	394234	117.27	40.65	116.246179	40.075597	107.720824
393706	394258	117.27	40.65	116.130385	40.068963	116.179514
393706	394405	117.27	40.65	116.347328	40.060039	102.058214
393706	394406	117.27	40.65	116.351609	40.046952	102.730237
393706	394419	117.27	40.65	116.293818	39.947923	113.788295
393706	394437	117.27	40.65	116.34551	40.02999	104.365965
393706	394451	117.27	40.65	116.330624	39.99367	108.019025
393706	394485	117.27	40.65	116.334383	39.995077	107.677827
393706	394488	117.27	40.65	116.18103	40.04876	113.953027
393706	394489	117.27	40.65	116.250585	40.065157	108.120037
393706	394510	117.27	40.65	116.356694	40.046812	102.414427
393706	394512	117.27	40.65	116.269375	40.078948	105.919222
393706	394526	117.27	40.65	116.184831	40.057682	113.106901
393706	394560	117.27	40.65	116.12147	40.090637	115.479362
393706	394620	117.27	40.65	116.311559	40.05294	104.899274
393706	394630	117.27	40.65	116.271012	39.953633	114.771065
393706	394705	117.27	40.65	117.11	40.14	58.305718
393706	394720	117.27	40.65	116.43	39.9	109.695147
393706	395017	117.27	40.65	116.295586	39.819983	123.933077
393706	395092	117.27	40.65	116.30276	39.85819	120.370737
393706	395274	117.27	40.65	116.422267	39.864007	113.195605
393706	395302	117.27	40.65	116.329246	39.867851	118.052058
393706	395411	117.27	40.65	116.302993	39.880488	118.546243
393706	395412	117.27	40.65	116.301889	39.814322	124.049741
393706	395413	117.27	40.65	116.28179	39.839375	123.122396
393706	395470	117.27	40.65	116.302953	39.825739	123.036793
393706	395606	117.27	40.65	116.392882	39.845277	116.396344
393706	395708	117.27	40.65	116.43	39.9	109.695147
393706	395710	117.27	40.65	116.63	40.05	85.979653
393706	396053	117.27	40.65	115.984201	39.701947	151.808743
393706	396054	117.27	40.65	116.141693	39.729179	140.245705
393706	396058	117.27	40.65	116.074642	39.711901	145.576985
393706	396081	117.27	40.65	115.951455	39.727194	151.897274
393706	396141	117.27	40.65	116.325314	39.737777	129.332635
393706	396255	117.27	40.65	116.420667	39.542956	142.729653
393706	396276	117.27	40.65	116.56231	39.78751	113.17245
393706	396388	117.27	40.65	116.340559	39.792123	123.800049
393706	396449	117.27	40.65	116.341014	39.784747	124.41132
393706	396495	117.27	40.65	116.304696	39.504597	151.546176
393706	396706	117.27	40.65	116.38	39.86	115.847026
393706	397398	117.27	40.65	116.63954	39.92618	96.630093
393706	397682	117.27	40.65	116.660224	39.916397	96.589337
393706	398090	117.27	40.65	116.40952	40.07454	97.002883
393706	398170	117.27	40.65	116.472652	40.11573	89.946194
393706	398439	117.27	40.65	116.193559	40.189942	104.501293
393706	398558	117.27	40.65	116.637507	40.337397	63.787179
393706	398689	117.27	40.65	116.34	40.08	101.11995
393706	398708	117.27	40.65	116.43	39.9	109.695147
393706	398718	117.27	40.65	116.35	39.94	110.998542
393706	399519	117.27	40.65	117.27877	40.654803	0.912471
393706	399520	117.27	40.65	117.27877	40.654803	0.912471
393706	399548	117.27	40.65	116.177384	39.910812	123.879373
393706	399569	117.27	40.65	116.123151	39.905473	127.744688
393706	399670	117.27	40.65	116.123776	39.90516	127.727051
393706	399722	117.27	40.65	116.54	40.09	87.760762
393706	409392	117.27	40.65	117.445485	40.060581	67.206111
393706	461717	117.27	40.65	116.823988	39.908658	90.701502
393706	462710	117.27	40.65	117.937388	40.979333	67.048003
393706	462717	117.27	40.65	118.4951	40.609531	103.48278
393706	466370	117.27	40.65	116.992278	39.763638	101.341481
393706	466435	117.27	40.65	117.00518	39.755877	101.933949
393706	466455	117.27	40.65	116.836078	39.953422	85.752332
393706	466506	117.27	40.65	116.791652	39.958684	86.916547
393706	466653	117.27	40.65	117.074543	39.989248	75.317824
393706	466697	117.27	40.65	116.813884	39.963093	85.614662
393706	467708	117.27	40.65	117.058418	39.987769	75.790169
393706	469475	117.27	40.65	117.936691	40.978157	66.927911
393706	469476	117.27	40.65	117.935528	40.973667	66.576264
393706	469517	117.27	40.65	117.96151	40.959264	67.602849
393706	469559	117.27	40.65	117.781169	40.949941	54.439659
393706	469585	117.27	40.65	117.949131	40.904556	63.806461
393706	469588	117.27	40.65	117.970534	40.887896	64.653385
393706	469659	117.27	40.65	117.95217	40.994305	68.997622
393706	469660	117.27	40.65	117.94119	40.969259	66.717132
393706	469691	117.27	40.65	117.963433	40.94572	66.995501
393706	471708	117.27	40.65	115.282345	40.974741	171.126767
393706	478480	117.27	40.65	114.891691	40.796315	201.076634
393706	478481	117.27	40.65	114.885549	40.826521	201.845846
393706	478566	117.27	40.65	115.073292	40.607533	185.437453
393706	478567	117.27	40.65	115.060397	40.611605	186.508642
393706	478571	117.27	40.65	115.063008	40.611674	186.288108
393706	478572	117.27	40.65	115.073292	40.607533	185.437453
393706	478573	117.27	40.65	115.054366	40.616504	186.998917
393706	478581	117.27	40.65	114.891822	40.833749	201.388989
393706	478582	117.27	40.65	114.878049	40.770992	202.053682
393706	478583	117.27	40.65	115.520736	40.40807	150.267025
393706	478584	117.27	40.65	115.533229	40.412408	149.137522
393706	478610	117.27	40.65	114.913473	40.734346	198.895712
393706	478648	117.27	40.65	114.895356	40.784716	200.685837
393707	DC	116.35	40.02	116.568327	40.082845	19.853628
393707	391001	116.35	40.02	116.355078	39.918678	11.274815
393707	391012	116.35	40.02	116.36269	39.91661	11.547211
393707	391028	116.35	40.02	116.359503	39.919755	11.17613
393707	391030	116.35	40.02	116.375791	39.896658	13.890071
393707	391074	116.35	40.02	116.378681	39.955542	7.572481
393707	391094	116.35	40.02	116.364455	39.873289	16.360014
393707	391409	116.35	40.02	116.392857	39.946804	8.920598
393707	391705	116.35	40.02	116.7	40.38	49.860022
393707	391709	116.35	40.02	116.34	39.97	5.624637
393707	391712	116.35	40.02	116.73	39.94	33.577759
393707	391715	116.35	40.02	116.17	39.93	18.314138
393707	391718	116.35	40.02	116.5	39.98	13.529082
393707	391721	116.35	40.02	116.33	39.87	16.766178
393707	391722	116.35	40.02	116.31	39.98	5.602862
393707	392029	116.35	40.02	116.434914	39.930977	12.261424
393707	392084	116.35	40.02	116.403081	39.93325	10.653931
393707	392144	116.35	40.02	116.398519	39.892275	14.792242
393707	392179	116.35	40.02	116.417106	39.938336	10.730881
393707	392315	116.35	40.02	116.418504	39.958734	8.970505
393707	392394	116.35	40.02	116.416909	39.901085	14.400047
393707	392395	116.35	40.02	116.425171	39.929561	11.923107
393707	392408	116.35	40.02	116.396275	39.956767	8.06103
393707	392525	116.35	40.02	116.409905	39.967163	7.782088
393707	392647	116.35	40.02	116.43303	39.9306	12.20152
393707	392678	116.35	40.02	116.417296	39.947239	9.916343
393707	392707	116.35	40.02	116.51	39.94	16.2784
393707	392708	116.35	40.02	116.56	39.98	18.432552
393707	392710	116.35	40.02	116.46	39.93	13.71165
393707	392712	116.35	40.02	116.41	39.98	6.775209
393707	392713	116.35	40.02	116.4	39.94	9.863147
393707	392715	116.35	40.02	116.5	39.87	21.016983
393707	392716	116.35	40.02	116.37	39.85	18.979921
393707	392717	116.35	40.02	116.31	39.85	19.208352
393707	392718	116.35	40.02	116.27	40.04	7.16529
393707	392719	116.35	40.02	116.36	40.06	4.52854
393707	392720	116.35	40.02	116.51	39.94	16.2784
393707	392721	116.35	40.02	115.98	40.46	58.138093
393707	392722	116.35	40.02	116.6	39.93	23.536432
393707	392723	116.35	40.02	116.5	39.91	17.692623
393707	393003	116.35	40.02	116.459044	39.918732	14.599685
393707	393009	116.35	40.02	116.46267	39.92189	14.532716
393707	393010	116.35	40.02	116.469141	39.891076	17.568102
393707	393016	116.35	40.02	116.39134	39.999987	4.165152
393707	393032	116.35	40.02	116.437889	39.90769	14.562413
393707	393033	116.35	40.02	116.496416	39.876565	20.252393
393707	393034	116.35	40.02	116.460582	39.882082	18.001092
393707	393035	116.35	40.02	116.604808	39.916468	24.57765
393707	393046	116.35	40.02	116.591086	40.048539	20.769345
393707	393067	116.35	40.02	116.481167	40.001263	11.36374
393707	393082	116.35	40.02	116.436539	39.920482	13.298106
393707	393117	116.35	40.02	116.502361	39.923826	16.820656
393707	393151	116.35	40.02	116.625327	40.046366	23.623672
393707	393152	116.35	40.02	116.614799	40.054869	22.874296
393707	393153	116.35	40.02	116.625327	40.046366	23.623672
393707	393155	116.35	40.02	116.625327	40.046366	23.623672
393707	393156	116.35	40.02	116.625327	40.046366	23.623672
393707	393167	116.35	40.02	116.393852	39.987244	5.217049
393707	393168	116.35	40.02	116.406253	40.032747	4.99512
393707	393188	116.35	40.02	116.460515	39.951506	12.110379
393707	393206	116.35	40.02	116.472661	39.992102	10.898209
393707	393220	116.35	40.02	116.521562	39.911896	18.927995
393707	393244	116.35	40.02	116.47363	39.991592	10.99355
393707	393303	116.35	40.02	116.473406	39.991687	10.972235
393707	393380	116.35	40.02	116.469817	39.951399	12.743429
393707	393399	116.35	40.02	116.615649	39.925719	24.94678
393707	393416	116.35	40.02	116.293779	39.932676	10.827455
393707	393425	116.35	40.02	116.354314	39.976372	4.865117
393707	393426	116.35	40.02	116.447359	39.995084	8.742756
393707	393546	116.35	40.02	116.489586	40.000118	12.09205
393707	393557	116.35	40.02	116.437548	40.025676	7.481545
393707	393651	116.35	40.02	116.459779	39.949593	12.197223
393707	393675	116.35	40.02	116.494406	40.022532	12.299947
393707	393688	116.35	40.02	116.443233	39.907435	14.825769
393707	393706	116.35	40.02	117.27	40.65	104.823957
393707	393708	116.35	40.02	116.63	40.31	40.074097
393707	393709	116.35	40.02	116.56	39.79	31.224008
393707	393710	116.35	40.02	116.46	39.88	18.173154
393707	393711	116.35	40.02	116.31	39.98	5.602862
393707	393715	116.35	40.02	116.63	40.05	24.070537
393707	393717	116.35	40.02	116.38	39.86	17.974116
393707	393718	116.35	40.02	116.38	39.86	17.974116
393707	393720	116.35	40.02	116.24	40.22	24.125894
393707	394024	116.35	40.02	116.326686	39.983418	4.526597
393707	394038	116.35	40.02	116.307285	40.055996	5.407812
393707	394048	116.35	40.02	116.233168	39.953807	12.379446
393707	394062	116.35	40.02	116.287445	39.96635	7.999169
393707	394069	116.35	40.02	116.282088	40.046885	6.509052
393707	394070	116.35	40.02	116.184607	40.058039	14.701778
393707	394072	116.35	40.02	116.306743	39.96834	6.824687
393707	394073	116.35	40.02	116.363407	39.97957	4.638402
393707	394075	116.35	40.02	116.32869	39.90056	13.404755
393707	394085	116.35	40.02	116.331647	39.926864	10.473685
393707	394089	116.35	40.02	116.312405	40.030785	3.418425
393707	394096	116.35	40.02	116.33125	39.926651	10.502199
393707	394103	116.35	40.02	116.33434	39.956688	7.165286
393707	394104	116.35	40.02	116.254645	39.907011	14.963055
393707	394105	116.35	40.02	116.324587	39.907034	12.746616
393707	394110	116.35	40.02	116.272624	40.041426	7.005515
393707	394112	116.35	40.02	116.304557	39.984216	5.55113
393707	394118	116.35	40.02	116.352338	39.993645	2.937304
393707	394122	116.35	40.02	116.311429	40.040443	3.994016
393707	394123	116.35	40.02	116.299361	40.052996	5.661047
393707	394142	116.35	40.02	116.325085	39.967721	6.188518
393707	394150	116.35	40.02	116.307285	40.055996	5.407812
393707	394196	116.35	40.02	116.305218	39.927543	10.966131
393707	394234	116.35	40.02	116.246179	40.075597	10.785021
393707	394258	116.35	40.02	116.130385	40.068963	19.471348
393707	394405	116.35	40.02	116.347328	40.060039	4.457947
393707	394406	116.35	40.02	116.351609	40.046952	3.000059
393707	394419	116.35	40.02	116.293818	39.947923	9.335239
393707	394437	116.35	40.02	116.34551	40.02999	1.17479
393707	394451	116.35	40.02	116.330624	39.99367	3.360844
393707	394485	116.35	40.02	116.334383	39.995077	3.073986
393707	394488	116.35	40.02	116.18103	40.04876	14.736848
393707	394489	116.35	40.02	116.250585	40.065157	9.840421
393707	394510	116.35	40.02	116.356694	40.046812	3.035347
393707	394512	116.35	40.02	116.269375	40.078948	9.490044
393707	394526	116.35	40.02	116.184831	40.057682	14.672165
393707	394560	116.35	40.02	116.12147	40.090637	20.976516
393707	394620	116.35	40.02	116.311559	40.05294	4.911845
393707	394630	116.35	40.02	116.271012	39.953633	9.987304
393707	394705	116.35	40.02	117.11	40.14	66.023358
393707	394720	116.35	40.02	116.43	39.9	14.984571
393707	395017	116.35	40.02	116.295586	39.819983	22.719847
393707	395092	116.35	40.02	116.30276	39.85819	18.437732
393707	395274	116.35	40.02	116.422267	39.864007	18.407309
393707	395302	116.35	40.02	116.329246	39.867851	17.010483
393707	395411	116.35	40.02	116.302993	39.880488	16.022191
393707	395412	116.35	40.02	116.301889	39.814322	23.235524
393707	395413	116.35	40.02	116.28179	39.839375	20.90978
393707	395470	116.35	40.02	116.302953	39.825739	21.970289
393707	395606	116.35	40.02	116.392882	39.845277	19.769392
393707	395708	116.35	40.02	116.43	39.9	14.984571
393707	395710	116.35	40.02	116.63	40.05	24.070537
393707	396053	116.35	40.02	115.984201	39.701947	47.17593
393707	396054	116.35	40.02	116.141693	39.729179	36.901613
393707	396058	116.35	40.02	116.074642	39.711901	41.544935
393707	396081	116.35	40.02	115.951455	39.727194	47.082886
393707	396141	116.35	40.02	116.325314	39.737777	31.452428
393707	396255	116.35	40.02	116.420667	39.542956	53.387555
393707	396276	116.35	40.02	116.56231	39.78751	31.564018
393707	396388	116.35	40.02	116.340559	39.792123	25.351595
393707	396449	116.35	40.02	116.341014	39.784747	26.170204
393707	396495	116.35	40.02	116.304696	39.504597	57.440954
393707	396706	116.35	40.02	116.38	39.86	17.974116
393707	397398	116.35	40.02	116.63954	39.92618	26.787712
393707	397682	116.35	40.02	116.660224	39.916397	28.838225
393707	398090	116.35	40.02	116.40952	40.07454	7.90239
393707	398170	116.35	40.02	116.472652	40.11573	14.907843
393707	398439	116.35	40.02	116.193559	40.189942	23.110897
393707	398558	116.35	40.02	116.637507	40.337397	42.920932
393707	398689	116.35	40.02	116.34	40.08	6.725783
393707	398708	116.35	40.02	116.43	39.9	14.984571
393707	398718	116.35	40.02	116.35	39.94	8.895606
393707	399519	116.35	40.02	117.27877	40.654803	105.731782
393707	399520	116.35	40.02	117.27877	40.654803	105.731782
393707	399548	116.35	40.02	116.177384	39.910812	19.074053
393707	399569	116.35	40.02	116.123151	39.905473	23.150908
393707	399670	116.35	40.02	116.123776	39.90516	23.12568
393707	399722	116.35	40.02	116.54	40.09	17.946969
393707	409392	116.35	40.02	117.445485	40.060581	93.367249
393707	461717	116.35	40.02	116.823988	39.908658	42.250172
393707	462710	116.35	40.02	117.937388	40.979333	171.441706
393707	462717	116.35	40.02	118.4951	40.609531	193.32175
393707	466370	116.35	40.02	116.992278	39.763638	61.767165
393707	466435	116.35	40.02	117.00518	39.755877	63.145253
393707	466455	116.35	40.02	116.836078	39.953422	42.068818
393707	466506	116.35	40.02	116.791652	39.958684	38.238655
393707	466653	116.35	40.02	117.074543	39.989248	61.807155
393707	466697	116.35	40.02	116.813884	39.963093	40.022054
393707	467708	116.35	40.02	117.058418	39.987769	60.446057
393707	469475	116.35	40.02	117.936691	40.978157	171.315153
393707	469476	116.35	40.02	117.935528	40.973667	170.931528
393707	469517	116.35	40.02	117.96151	40.959264	171.692609
393707	469559	116.35	40.02	117.781169	40.949941	159.189358
393707	469585	116.35	40.02	117.949131	40.904556	167.258863
393707	469588	116.35	40.02	117.970534	40.887896	167.667532
393707	469659	116.35	40.02	117.95217	40.994305	173.444824
393707	469660	116.35	40.02	117.94119	40.969259	171.007785
393707	469691	116.35	40.02	117.963433	40.94572	170.921552
393707	471708	116.35	40.02	115.282345	40.974741	139.35489
393707	478480	116.35	40.02	114.891691	40.796315	150.65262
393707	478481	116.35	40.02	114.885549	40.826521	153.00028
393707	478566	116.35	40.02	115.073292	40.607533	126.433595
393707	478567	116.35	40.02	115.060397	40.611605	127.600867
393707	478571	116.35	40.02	115.063008	40.611674	127.415151
393707	478572	116.35	40.02	115.073292	40.607533	126.433595
393707	478573	116.35	40.02	115.054366	40.616504	128.316563
393707	478581	116.35	40.02	114.891822	40.833749	153.03881
393707	478582	116.35	40.02	114.878049	40.770992	150.034815
393707	478583	116.35	40.02	115.520736	40.40807	82.584755
393707	478584	116.35	40.02	115.533229	40.412408	81.936128
393707	478610	116.35	40.02	114.913473	40.734346	145.312756
393707	478648	116.35	40.02	114.895356	40.784716	149.670689
393708	DC	116.63	40.31	116.568327	40.082845	25.795954
393708	391001	116.63	40.31	116.355078	39.918678	49.395796
393708	391012	116.63	40.31	116.36269	39.91661	49.296836
393708	391028	116.63	40.31	116.359503	39.919755	49.112892
393708	391030	116.63	40.31	116.375791	39.896658	50.792926
393708	391074	116.63	40.31	116.378681	39.955542	44.832502
393708	391094	116.63	40.31	116.364455	39.873289	53.556812
393708	391409	116.63	40.31	116.392857	39.946804	45.138618
393708	391705	116.63	40.31	116.7	40.38	9.786652
393708	391709	116.63	40.31	116.34	39.97	45.133281
393708	391712	116.63	40.31	116.73	39.94	42.011538
393708	391715	116.63	40.31	116.17	39.93	57.578621
393708	391718	116.63	40.31	116.5	39.98	38.32201
393708	391721	116.63	40.31	116.33	39.87	55.181677
393708	391722	116.63	40.31	116.31	39.98	45.675994
393708	392029	116.63	40.31	116.434914	39.930977	45.292446
393708	392084	116.63	40.31	116.403081	39.93325	46.122428
393708	392144	116.63	40.31	116.398519	39.892275	50.44932
393708	392179	116.63	40.31	116.417106	39.938336	45.117558
393708	392315	116.63	40.31	116.418504	39.958734	42.9986
393708	392394	116.63	40.31	116.416909	39.901085	48.947954
393708	392395	116.63	40.31	116.425171	39.929561	45.747998
393708	392408	116.63	40.31	116.396275	39.956767	44.017607
393708	392525	116.63	40.31	116.409905	39.967163	42.465504
393708	392647	116.63	40.31	116.43303	39.9306	45.390338
393708	392678	116.63	40.31	116.417296	39.947239	44.205446
393708	392707	116.63	40.31	116.51	39.94	42.388408
393708	392708	116.63	40.31	116.56	39.98	37.173631
393708	392710	116.63	40.31	116.46	39.93	44.658274
393708	392712	116.63	40.31	116.41	39.98	41.184434
393708	392713	116.63	40.31	116.4	39.94	45.553211
393708	392715	116.63	40.31	116.5	39.87	50.160078
393708	392716	116.63	40.31	116.37	39.85	55.728112
393708	392717	116.63	40.31	116.31	39.85	57.944147
393708	392718	116.63	40.31	116.27	40.04	42.858719
393708	392719	116.63	40.31	116.36	40.06	36.039438
393708	392720	116.63	40.31	116.51	39.94	42.388408
393708	392721	116.63	40.31	115.98	40.46	57.524788
393708	392722	116.63	40.31	116.6	39.93	42.33106
393708	392723	116.63	40.31	116.5	39.91	45.831428
393708	393003	116.63	40.31	116.459044	39.918732	45.871638
393708	393009	116.63	40.31	116.46267	39.92189	45.441123
393708	393010	116.63	40.31	116.469141	39.891076	48.549969
393708	393016	116.63	40.31	116.39134	39.999987	39.996339
393708	393032	116.63	40.31	116.437889	39.90769	47.624956
393708	393033	116.63	40.31	116.496416	39.876565	49.517257
393708	393034	116.63	40.31	116.460582	39.882082	49.716695
393708	393035	116.63	40.31	116.604808	39.916468	43.811231
393708	393046	116.63	40.31	116.591086	40.048539	29.260539
393708	393067	116.63	40.31	116.481167	40.001263	36.586062
393708	393082	116.63	40.31	116.436539	39.920482	46.331535
393708	393117	116.63	40.31	116.502361	39.923826	44.291091
393708	393151	116.63	40.31	116.625327	40.046366	29.317492
393708	393152	116.63	40.31	116.614799	40.054869	28.398688
393708	393153	116.63	40.31	116.625327	40.046366	29.317492
393708	393155	116.63	40.31	116.625327	40.046366	29.317492
393708	393156	116.63	40.31	116.625327	40.046366	29.317492
393708	393167	116.63	40.31	116.393852	39.987244	41.120143
393708	393168	116.63	40.31	116.406253	40.032747	36.219483
393708	393188	116.63	40.31	116.460515	39.951506	42.387035
393708	393206	116.63	40.31	116.472661	39.992102	37.79355
393708	393220	116.63	40.31	116.521562	39.911896	45.217534
393708	393244	116.63	40.31	116.47363	39.991592	37.817593
393708	393303	116.63	40.31	116.473406	39.991687	37.814397
393708	393380	116.63	40.31	116.469817	39.951399	42.136031
393708	393399	116.63	40.31	116.615649	39.925719	42.747578
393708	393416	116.63	40.31	116.293779	39.932676	50.770509
393708	393425	116.63	40.31	116.354314	39.976372	43.879154
393708	393426	116.63	40.31	116.447359	39.995084	38.303364
393708	393546	116.63	40.31	116.489586	40.000118	36.465217
393708	393557	116.63	40.31	116.437548	40.025676	35.594194
393708	393651	116.63	40.31	116.459779	39.949593	42.608425
393708	393675	116.63	40.31	116.494406	40.022532	33.978131
393708	393688	116.63	40.31	116.443233	39.907435	47.497698
393708	393706	116.63	40.31	117.27	40.65	66.025513
393708	393707	116.63	40.31	116.35	40.02	40.074097
393708	393709	116.63	40.31	116.56	39.79	58.127611
393708	393710	116.63	40.31	116.46	39.88	49.952682
393708	393711	116.63	40.31	116.31	39.98	45.675994
393708	393715	116.63	40.31	116.63	40.05	28.910721
393708	393717	116.63	40.31	116.38	39.86	54.370251
393708	393718	116.63	40.31	116.38	39.86	54.370251
393708	393720	116.63	40.31	116.24	40.22	34.571192
393708	394024	116.63	40.31	116.326686	39.983418	44.535074
393708	394038	116.63	40.31	116.307285	40.055996	39.361279
393708	394048	116.63	40.31	116.233168	39.953807	52.027618
393708	394062	116.63	40.31	116.287445	39.96635	48.042971
393708	394069	116.63	40.31	116.282088	40.046885	41.5888
393708	394070	116.63	40.31	116.184607	40.058039	47.07991
393708	394072	116.63	40.31	116.306743	39.96834	46.887036
393708	394073	116.63	40.31	116.363407	39.97957	43.167945
393708	394075	116.63	40.31	116.32869	39.90056	52.244229
393708	394085	116.63	40.31	116.331647	39.926864	49.58442
393708	394089	116.63	40.31	116.312405	40.030785	41.135562
393708	394096	116.63	40.31	116.33125	39.926651	49.622065
393708	394103	116.63	40.31	116.33434	39.956688	46.639082
393708	394104	116.63	40.31	116.254645	39.907011	55.017922
393708	394105	116.63	40.31	116.324587	39.907034	51.791614
393708	394110	116.63	40.31	116.272624	40.041426	42.588339
393708	394112	116.63	40.31	116.304557	39.984216	45.579009
393708	394118	116.63	40.31	116.352338	39.993645	42.359446
393708	394122	116.63	40.31	116.311429	40.040443	40.385412
393708	394123	116.63	40.31	116.299361	40.052996	40.070715
393708	394142	116.63	40.31	116.325085	39.967721	46.047552
393708	394150	116.63	40.31	116.307285	40.055996	39.361279
393708	394196	116.63	40.31	116.305218	39.927543	50.707556
393708	394234	116.63	40.31	116.246179	40.075597	41.739774
393708	394258	116.63	40.31	116.130385	40.068963	50.193776
393708	394405	116.63	40.31	116.347328	40.060039	36.730625
393708	394406	116.63	40.31	116.351609	40.046952	37.615483
393708	394419	116.63	40.31	116.293818	39.947923	49.374905
393708	394437	116.63	40.31	116.34551	40.02999	39.41752
393708	394451	116.63	40.31	116.330624	39.99367	43.412371
393708	394485	116.63	40.31	116.334383	39.995077	43.098534
393708	394488	116.63	40.31	116.18103	40.04876	47.944571
393708	394489	116.63	40.31	116.250585	40.065157	42.189686
393708	394510	116.63	40.31	116.356694	40.046812	37.357573
393708	394512	116.63	40.31	116.269375	40.078948	39.978665
393708	394526	116.63	40.31	116.184831	40.057682	47.08834
393708	394560	116.63	40.31	116.12147	40.090637	49.601298
393708	394620	116.63	40.31	116.311559	40.05294	39.355787
393708	394630	116.63	40.31	116.271012	39.953633	50.016765
393708	394705	116.63	40.31	117.11	40.14	44.922261
393708	394720	116.63	40.31	116.43	39.9	48.659814
393708	395017	116.63	40.31	116.295586	39.819983	61.471525
393708	395092	116.63	40.31	116.30276	39.85819	57.437078
393708	395274	116.63	40.31	116.422267	39.864007	52.646851
393708	395302	116.63	40.31	116.329246	39.867851	55.42342
393708	395411	116.63	40.31	116.302993	39.880488	55.269175
393708	395412	116.63	40.31	116.301889	39.814322	61.78645
393708	395413	116.63	40.31	116.28179	39.839375	60.136228
393708	395470	116.63	40.31	116.302953	39.825739	60.613991
393708	395606	116.63	40.31	116.392882	39.845277	55.473529
393708	395708	116.63	40.31	116.43	39.9	48.659814
393708	395710	116.63	40.31	116.63	40.05	28.910721
393708	396053	116.63	40.31	115.984201	39.701947	87.15993
393708	396054	116.63	40.31	116.141693	39.729179	76.81264
393708	396058	116.63	40.31	116.074642	39.711901	81.609039
393708	396081	116.63	40.31	115.951455	39.727194	86.82439
393708	396141	116.63	40.31	116.325314	39.737777	68.71429
393708	396255	116.63	40.31	116.420667	39.542956	87.139312
393708	396276	116.63	40.31	116.56231	39.78751	58.383315
393708	396388	116.63	40.31	116.340559	39.792123	62.633909
393708	396449	116.63	40.31	116.341014	39.784747	63.374268
393708	396495	116.63	40.31	116.304696	39.504597	93.756552
393708	396706	116.63	40.31	116.38	39.86	54.370251
393708	397398	116.63	40.31	116.63954	39.92618	42.686604
393708	397682	116.63	40.31	116.660224	39.916397	43.84212
393708	398090	116.63	40.31	116.40952	40.07454	32.19033
393708	398170	116.63	40.31	116.472652	40.11573	25.399975
393708	398439	116.63	40.31	116.193559	40.189942	39.372046
393708	398558	116.63	40.31	116.637507	40.337397	3.112176
393708	398689	116.63	40.31	116.34	40.08	35.50757
393708	398708	116.63	40.31	116.43	39.9	48.659814
393708	398718	116.63	40.31	116.35	39.94	47.533519
393708	399519	116.63	40.31	117.27877	40.654803	66.937817
393708	399520	116.63	40.31	117.27877	40.654803	66.937817
393708	399548	116.63	40.31	116.177384	39.910812	58.752465
393708	399569	116.63	40.31	116.123151	39.905473	62.300666
393708	399670	116.63	40.31	116.123776	39.90516	62.289119
393708	399722	116.63	40.31	116.54	40.09	25.629295
393708	409392	116.63	40.31	117.445485	40.060581	74.619549
393708	461717	116.63	40.31	116.823988	39.908658	47.578938
393708	462710	116.63	40.31	117.937388	40.979333	133.063574
393708	462717	116.63	40.31	118.4951	40.609531	161.268409
393708	466370	116.63	40.31	116.992278	39.763638	68.133135
393708	466435	116.63	40.31	117.00518	39.755877	69.403178
393708	466455	116.63	40.31	116.836078	39.953422	43.347938
393708	466506	116.63	40.31	116.791652	39.958684	41.411313
393708	466653	116.63	40.31	117.074543	39.989248	51.957915
393708	466697	116.63	40.31	116.813884	39.963093	41.621338
393708	467708	116.63	40.31	117.058418	39.987769	51.085478
393708	469475	116.63	40.31	117.936691	40.978157	132.942521
393708	469476	116.63	40.31	117.935528	40.973667	132.585723
393708	469517	116.63	40.31	117.96151	40.959264	133.550118
393708	469559	116.63	40.31	117.781169	40.949941	120.417944
393708	469585	116.63	40.31	117.949131	40.904556	129.502409
393708	469588	116.63	40.31	117.970534	40.887896	130.1469
393708	469659	116.63	40.31	117.95217	40.994305	135.019853
393708	469660	116.63	40.31	117.94119	40.969259	132.714554
393708	469691	116.63	40.31	117.963433	40.94572	132.889132
393708	471708	116.63	40.31	115.282345	40.974741	135.617275
393708	478480	116.63	40.31	114.891691	40.796315	156.499023
393708	478481	116.63	40.31	114.885549	40.826521	158.143301
393708	478566	116.63	40.31	115.073292	40.607533	135.795494
393708	478567	116.63	40.31	115.060397	40.611605	136.960069
393708	478571	116.63	40.31	115.063008	40.611674	136.747731
393708	478572	116.63	40.31	115.073292	40.607533	135.795494
393708	478573	116.63	40.31	115.054366	40.616504	137.584009
393708	478581	116.63	40.31	114.891822	40.833749	157.936934
393708	478582	116.63	40.31	114.878049	40.770992	156.663674
393708	478583	116.63	40.31	115.520736	40.40807	94.618696
393708	478584	116.63	40.31	115.533229	40.412408	93.62178
